case_id,structure,article,status,date_opened,date_closed,investigator,suspect,evidence_count
a04f6c63-5ed4-4513-be29-7df1b3bc8d67,Прокуратура,263,Ожидание экспертизы,2020-09-02,,Опер #61,Гр. Петров 661,10
971e37a7-e604-4580-a8f1-a59c00a1f102,НПУ,115,На розыске,2022-07-19,,Опер #144,Гр. Сидоренко 751,2
ded6aef9-9710-4d75-a418-78bb2cb84e4d,СБУ,187,Закрыто,2022-04-11,2022-06-19,Опер #113,Гр. Петров 258,3
dcbbb090-09b9-4253-a8ad-242e73f1c467,СБУ,263,Закрыто,2020-05-04,2020-06-09,Опер #146,Гр. Коваленко 810,14
316376d5-298a-4e81-93fc-df005ed99d57,СБУ,185,Закрыто,2020-01-22,2020-05-01,Опер #32,Гр. Петров 185,12
19222150-016b-42ee-9b3a-8ec852fcd172,Прокуратура,307,Передано в суд,2020-03-21,,Опер #181,Гр. Мельник 469,4
5ae2883a-6148-43a3-874e-2ab64f82ee93,НПУ,289,На розыске,2022-06-27,,Опер #64,Гр. Мельник 933,7
de3e86e1-df67-4f26-bfc1-9ea6178f9800,НПУ,307,В работе,2025-07-18,,Опер #156,Гр. Гончар 772,7
637ba7d4-1962-48bc-9b52-b9e10057f5fa,Прокуратура,115,В работе,2020-04-05,2021-03-01,Опер #44,Гр. Петров 345,15
27c93fbb-12d9-451c-8ed8-e9a076ab50e2,СБУ,296,Ожидание экспертизы,2025-07-23,2025-08-31,Опер #28,Гр. Петров 524,1
e107766d-28e2-464c-b617-5253ecc94f83,СБУ,187,На розыске,2021-11-19,,Опер #57,Гр. Мельник 213,14
90546d36-98db-4d64-9d3a-024438a055c6,Прокуратура,115,В работе,2022-12-02,,Опер #13,Гр. Сидоренко 363,5
c78cf7ca-6852-4e93-b612-7591cdf42bdf,СБУ,194,Ожидание экспертизы,2025-03-26,,Опер #87,Гр. Коваленко 154,0
d16761d9-77a8-4fd3-a050-c513e1cb7985,СБУ,185,Ожидание экспертизы,2020-04-19,2020-06-23,Опер #190,Гр. Иванов 812,9
cb742656-44ad-4ae8-9682-283343a243cc,СБУ,187,Закрыто,2021-09-15,,Опер #30,Гр. Сидоренко 364,4
5b3fda6a-e663-4479-8550-1613ffe2aee5,Прокуратура,115,Закрыто,2023-03-25,2024-02-21,Опер #144,Гр. Иванов 442,0
ff3cb811-282d-4cea-9652-751534d06011,Прокуратура,289,Передано в суд,2020-01-31,,Опер #5,Гр. Гончар 598,11
ab78f5c9-accd-471e-9bcf-8773408192ae,СБУ,115,Ожидание экспертизы,2024-05-31,,Опер #85,Гр. Мельник 179,13
6fe4a6b1-b6df-435a-a6d5-88b2e474cc4d,СБУ,289,В работе,2024-10-16,2024-12-16,Опер #66,Гр. Иванов 685,10
57d6145b-54e1-45d7-b9db-fbf80e2187e0,НПУ,194,Закрыто,2021-04-12,2022-05-16,Опер #7,Гр. Мельник 564,1
380140ff-3659-4c36-8c3d-ababf08b4b87,Прокуратура,307,Закрыто,2025-11-18,2026-08-10,Опер #50,Гр. Коваленко 773,7
47e5edad-153e-4b48-aa74-b29f503c0325,Прокуратура,187,Передано в суд,2022-07-02,2023-06-13,Опер #45,Гр. Гончар 108,6
3dce17cf-d976-4588-90c6-5f342b27fc05,Прокуратура,296,В работе,2023-06-19,2024-06-10,Опер #32,Гр. Мельник 600,15
6114c300-3d00-42c2-a796-f87af6a8e4eb,СБУ,121,Закрыто,2021-05-31,,Опер #165,Гр. Гончар 721,6
8c4d53cc-7c53-4c08-943f-a372047c2514,СБУ,307,На розыске,2020-07-05,,Опер #169,Гр. Петров 581,1
afe9db5e-0f18-4bfd-afc8-5d348c3b4974,Прокуратура,263,В работе,2022-07-09,,Опер #85,Гр. Коваленко 144,10
91ba9d2d-5613-4d0d-9c4e-47addb5fe26a,СБУ,121,На розыске,2022-07-01,,Опер #197,Гр. Гончар 864,10
be11b3f7-d081-479b-9d58-b695cf107d67,Прокуратура,296,В работе,2020-02-13,,Опер #90,Гр. Коваленко 291,4
7410ca91-3049-4a0a-8fcf-947f6e25f111,Прокуратура,187,Закрыто,2021-02-23,2021-06-19,Опер #103,Гр. Коваленко 694,0
7ed74eaf-78fb-4a6d-bc6b-d63847586320,НПУ,307,В работе,2022-02-26,,Опер #176,Гр. Иванов 426,12
4ef9dd5f-cfc7-4a23-8648-20aa1c0ada5a,Прокуратура,263,В работе,2025-03-18,,Опер #155,Гр. Сидоренко 256,13
ad3de365-3f2d-4a9d-9fa4-60d6f7001dbb,НПУ,296,Ожидание экспертизы,2024-07-02,2025-01-27,Опер #27,Гр. Коваленко 371,2
065134a1-9ed9-46fa-ba72-6915fe23f8d4,СБУ,289,Ожидание экспертизы,2023-10-20,,Опер #173,Гр. Мельник 639,11
d60bd0ca-d0af-454e-a946-0b5ae1b4b236,СБУ,289,Передано в суд,2021-08-15,2021-09-12,Опер #198,Гр. Коваленко 165,12
b903ffaa-4c93-4389-a92e-ff5d5fed140b,НПУ,194,Передано в суд,2022-02-24,,Опер #21,Гр. Мельник 827,13
7bd5a548-fa4d-429d-a229-0b1126e0adac,Прокуратура,309,Передано в суд,2023-02-21,,Опер #57,Гр. Гончар 765,11
6928a7e9-b693-49bb-84b5-7c76bed56efe,Прокуратура,187,На розыске,2025-03-05,2025-06-02,Опер #198,Гр. Гончар 539,7
2257cb9e-87ed-4ba7-94f1-4d9ec28e78b4,НПУ,115,Передано в суд,2022-12-17,,Опер #132,Гр. Коваленко 186,12
3254e847-9029-4cc0-96eb-d7778155cb9f,Прокуратура,194,В работе,2022-06-27,,Опер #136,Гр. Гончар 740,3
a8327aab-7226-42b5-91b3-1d0959e343cd,Прокуратура,307,Передано в суд,2020-01-29,,Опер #96,Гр. Гончар 230,13
50b27abb-3c9f-4569-9cfb-058513e8e350,СБУ,289,На розыске,2023-11-04,,Опер #195,Гр. Гончар 781,1
c3e854aa-6375-4ce7-9d45-3df451df792c,Прокуратура,289,Закрыто,2022-06-16,2022-12-22,Опер #111,Гр. Иванов 709,8
a8f47fa7-cdfb-4d0e-adf0-b60f1a98c35f,СБУ,289,На розыске,2022-02-02,,Опер #172,Гр. Петров 794,7
03f6ff2e-f515-4e5f-b8f4-5fcf31c7b877,НПУ,187,Передано в суд,2021-09-19,,Опер #30,Гр. Гончар 890,3
00447c1c-dda8-4d4e-a4c0-d616130c44b0,Прокуратура,187,Передано в суд,2023-01-14,,Опер #96,Гр. Сидоренко 719,9
8ca472d6-d855-4fdb-8e3b-c63b5c01c083,Прокуратура,194,В работе,2022-03-23,,Опер #182,Гр. Мельник 740,15
bdc2b105-4b70-4ca9-94e2-9ac175b332aa,НПУ,296,Ожидание экспертизы,2020-03-08,,Опер #129,Гр. Мельник 883,2
ac51aa2e-e03f-4d9d-be38-08de245316dd,СБУ,115,На розыске,2022-12-26,2023-05-04,Опер #150,Гр. Мельник 375,5
42928b03-5d22-4db2-a998-ce0bbbfa5d86,НПУ,185,Ожидание экспертизы,2023-04-07,,Опер #164,Гр. Гончар 526,8
d1dfcdf2-b28e-47c5-bfb4-f557c723d97a,СБУ,309,На розыске,2024-04-27,,Опер #81,Гр. Гончар 445,14
4bef665c-88d7-4be9-94ae-b0a96bdabe6e,Прокуратура,121,Передано в суд,2023-05-29,,Опер #87,Гр. Иванов 885,13
8fdeda9b-5b1e-45f1-8d46-965961e80a7b,НПУ,194,Передано в суд,2023-06-26,,Опер #22,Гр. Петров 924,14
f90e3986-81c1-487c-911f-f1209ad07baa,СБУ,194,Передано в суд,2022-01-15,,Опер #15,Гр. Гончар 578,2
e082e4ad-a398-407e-80a0-72cc6ffd3a56,Прокуратура,187,Закрыто,2025-09-14,,Опер #76,Гр. Иванов 673,13
ce6ec232-5cbe-474a-9ac8-3c44bf086fc0,Прокуратура,289,В работе,2024-07-03,,Опер #112,Гр. Мельник 137,15
a11c5a5a-0137-4e2e-bdf9-e8cf54ad7edb,Прокуратура,289,В работе,2025-01-21,,Опер #17,Гр. Иванов 373,2
5d126a92-59d8-4d3f-830f-e32e1cb0c700,СБУ,263,Передано в суд,2023-11-10,,Опер #183,Гр. Сидоренко 782,10
7681eed9-8bcc-4c4b-84a4-3f8c040da864,Прокуратура,307,Закрыто,2023-08-12,2023-11-04,Опер #77,Гр. Гончар 542,9
d71e3f62-52d1-4a65-a15b-05940d99b82a,Прокуратура,121,На розыске,2024-10-12,2025-11-03,Опер #113,Гр. Сидоренко 563,7
21beeaac-2eb3-4971-b9f1-99c4b0d45241,СБУ,187,В работе,2025-10-27,,Опер #104,Гр. Мельник 124,3
f9fa4028-b731-4bc3-9d5b-b322881dd8e9,Прокуратура,296,На розыске,2024-05-05,2025-05-14,Опер #152,Гр. Гончар 905,3
31e88dcb-aa96-486f-89b2-8332973ad9d0,НПУ,187,Закрыто,2021-03-22,2021-11-28,Опер #137,Гр. Иванов 889,13
8cea3006-c6ae-454a-86bf-8c7b56eb38e1,НПУ,187,В работе,2024-01-08,,Опер #130,Гр. Иванов 618,3
acefd337-609d-4181-9fbd-ffb3f760e846,Прокуратура,115,Ожидание экспертизы,2022-09-25,,Опер #150,Гр. Мельник 438,6
6301adc0-ce42-4a9a-a145-8207d2f41db5,СБУ,263,На розыске,2024-02-28,,Опер #73,Гр. Гончар 341,3
e9efc395-af4d-462a-aea7-e4bbacff5e69,СБУ,187,Закрыто,2021-01-08,,Опер #10,Гр. Мельник 721,12
8bbc766f-2f69-4c98-9203-f2eaad0910ce,Прокуратура,194,На розыске,2022-08-10,,Опер #186,Гр. Сидоренко 208,9
507516de-966d-4fae-8a31-47192abbb5c5,НПУ,121,Закрыто,2024-11-17,2025-11-12,Опер #11,Гр. Иванов 809,8
87a1f7b4-2172-4d01-8032-b72184713fbd,СБУ,296,Закрыто,2025-04-30,,Опер #63,Гр. Гончар 506,13
6749b3e4-a0a4-415f-b44d-2a115818b34e,СБУ,121,На розыске,2021-02-05,2021-08-21,Опер #94,Гр. Петров 477,0
226c35a6-7644-469f-96f1-aa18df532240,Прокуратура,307,Передано в суд,2024-12-21,,Опер #78,Гр. Иванов 843,8
6b9f6eba-b57e-4526-beed-27146fd5d3b7,Прокуратура,115,На розыске,2020-01-05,2020-05-20,Опер #45,Гр. Гончар 172,10
f90a7f0a-4a05-4266-9926-dcb980432c30,СБУ,187,Передано в суд,2022-08-13,2023-01-17,Опер #53,Гр. Иванов 792,13
bb27f781-b600-4a2d-a8d6-ccd66d4c119e,СБУ,187,Ожидание экспертизы,2020-06-26,,Опер #32,Гр. Сидоренко 194,3
acb06493-3267-4d7d-8a7b-e68d060f9672,Прокуратура,194,На розыске,2023-01-25,,Опер #73,Гр. Петров 249,13
5190ef43-38a6-4d5d-adca-62f8d4ef4e0b,СБУ,187,На розыске,2022-10-12,2023-09-30,Опер #155,Гр. Сидоренко 289,5
4ad7656f-4251-4cd3-b9c5-9b6c0031a883,СБУ,121,Закрыто,2022-03-25,2022-06-25,Опер #196,Гр. Петров 695,3
b1dda161-9441-4edc-a4c9-c407b4c516f6,Прокуратура,296,На розыске,2023-10-03,2024-09-11,Опер #116,Гр. Мельник 831,13
7a231872-d9a4-4b94-ae21-1d3d2365b94c,СБУ,309,В работе,2023-04-25,,Опер #84,Гр. Петров 675,4
2d0fad0a-e9dd-4583-bc48-87781ce58b8e,СБУ,194,На розыске,2021-06-19,,Опер #193,Гр. Сидоренко 421,8
e7e038c2-9580-41ab-ad8d-276ae1e4ddbf,НПУ,296,Передано в суд,2022-05-01,,Опер #108,Гр. Мельник 102,11
a53eda68-7017-4cd4-8d66-7fdd34a326c4,НПУ,307,Закрыто,2020-02-15,2020-02-21,Опер #52,Гр. Сидоренко 419,3
b414e463-6ce7-4b2d-858c-56ad962812f1,СБУ,296,Ожидание экспертизы,2020-08-04,,Опер #61,Гр. Сидоренко 706,5
cf41eb63-b0a1-4865-8379-0ecb65c7c644,СБУ,263,Передано в суд,2024-07-23,2025-01-10,Опер #31,Гр. Гончар 712,4
f4b42601-72e1-40d9-ac1e-8e829435a6b0,Прокуратура,309,Закрыто,2024-10-14,,Опер #191,Гр. Гончар 273,1
fdd246ab-c084-4f04-9e53-48550942b2bd,НПУ,296,Передано в суд,2021-02-21,2022-01-09,Опер #194,Гр. Гончар 176,15
c4aeb1f5-20d1-4558-9aeb-7e72c9edd164,Прокуратура,307,Закрыто,2024-07-11,2024-09-12,Опер #170,Гр. Коваленко 644,1
90203c4d-7e7b-45d6-a4ff-1b26161d173e,СБУ,309,В работе,2022-07-17,,Опер #65,Гр. Петров 275,3
ee897963-3808-4957-b3ff-dd72a2c01faf,Прокуратура,289,На розыске,2021-07-17,,Опер #5,Гр. Иванов 275,0
adb6099e-dbe5-4f19-aa1a-9d4ac4532337,Прокуратура,309,Передано в суд,2021-12-14,,Опер #59,Гр. Мельник 343,11
9e65db9a-b62e-464d-960b-4d5356449008,Прокуратура,187,Закрыто,2021-12-30,2022-08-03,Опер #164,Гр. Иванов 905,4
79d1ff63-9958-4b5b-b93e-486a27a58d78,СБУ,115,Закрыто,2021-06-25,,Опер #41,Гр. Коваленко 648,4
758eb946-b8a2-4545-b26c-f0a6b9771906,Прокуратура,289,Закрыто,2025-02-27,2025-07-29,Опер #136,Гр. Гончар 959,4
72101cae-48df-4b56-87a1-87f6cf3a6fd4,НПУ,289,Ожидание экспертизы,2021-10-11,,Опер #29,Гр. Гончар 887,12
832c77a5-00c3-4597-abb5-e1b265817f16,НПУ,307,Передано в суд,2023-01-05,,Опер #115,Гр. Гончар 130,15
88117184-290e-4fff-960e-704a8e0f36e2,СБУ,307,На розыске,2023-06-01,,Опер #15,Гр. Петров 516,11
40dfab48-a176-42dc-9110-3b0350ffa9a7,НПУ,296,Передано в суд,2021-01-02,,Опер #196,Гр. Мельник 820,2
4d65b638-9729-4356-8c04-9ce3ffdc86d5,Прокуратура,263,Закрыто,2023-11-22,2024-08-16,Опер #152,Гр. Мельник 161,0
f58c4b8c-8048-4512-aff3-ebc2d18ceb92,НПУ,121,В работе,2021-04-11,,Опер #167,Гр. Петров 365,7
33a455e8-077c-4d4a-a9ae-61614d83b0bf,НПУ,289,На розыске,2023-12-26,,Опер #101,Гр. Иванов 349,12
ed107c11-cd3f-4759-91d6-d87a6577dc84,Прокуратура,263,Ожидание экспертизы,2023-06-05,,Опер #118,Гр. Мельник 733,2
1eab18db-9ca8-4d3b-aa99-e573d2d5f49f,Прокуратура,263,Ожидание экспертизы,2024-01-29,,Опер #62,Гр. Сидоренко 716,6
59df017f-0995-4b6c-a260-0392f9edb844,Прокуратура,187,В работе,2025-11-26,2026-05-09,Опер #44,Гр. Коваленко 311,6
5acbde05-c0e3-4a66-8f4d-6cab905a3549,СБУ,187,Закрыто,2024-05-15,2024-06-13,Опер #77,Гр. Коваленко 647,15
1b7620be-f8b6-4d47-b01e-6fc391610416,НПУ,194,Закрыто,2020-11-22,,Опер #16,Гр. Иванов 327,13
83fcdd4c-5876-42b7-aba8-d72c1f419820,НПУ,289,Закрыто,2022-09-08,2022-11-03,Опер #34,Гр. Мельник 363,5
1554d2e9-a2a5-444b-a282-2fc4a841e40f,СБУ,307,Закрыто,2024-07-21,,Опер #116,Гр. Петров 980,13
7644e0db-86cf-491b-8fc9-51b373862c9a,Прокуратура,194,На розыске,2023-08-01,2024-02-12,Опер #53,Гр. Коваленко 485,6
65cc06f6-abef-46ad-90fb-6add037b6e81,СБУ,115,Передано в суд,2024-08-20,2025-03-17,Опер #96,Гр. Мельник 360,3
3ff69f35-13bf-46d7-a419-b985c7af2286,НПУ,296,В работе,2023-07-03,,Опер #161,Гр. Мельник 497,8
ac14653d-96b9-4326-bf6f-736f92dd817e,СБУ,296,Закрыто,2022-06-19,,Опер #16,Гр. Гончар 344,2
5e82d86f-409b-40e9-97d0-af1ce6b84ab4,НПУ,309,Закрыто,2024-09-13,,Опер #104,Гр. Коваленко 519,12
466dafd1-05cc-45dd-a4d6-085a1f28e16b,Прокуратура,307,На розыске,2024-05-09,,Опер #84,Гр. Мельник 988,12
87696cd1-d161-40ae-8c9b-04c066a1631a,Прокуратура,185,На розыске,2025-03-03,,Опер #59,Гр. Коваленко 253,11
3808cc92-4d87-4717-b4f7-561b1a8c34bf,Прокуратура,194,Ожидание экспертизы,2023-07-14,,Опер #4,Гр. Коваленко 497,15
73cf0919-b833-4fd2-bb64-b8be4ef746a3,СБУ,307,Передано в суд,2021-03-19,,Опер #7,Гр. Гончар 206,3
6f092b9f-954d-4b48-87dc-f9533e10d7e3,Прокуратура,296,Закрыто,2025-09-08,,Опер #170,Гр. Мельник 780,10
6cdab7b1-67cc-4050-896d-8de9409e1e66,СБУ,263,Передано в суд,2020-06-18,,Опер #184,Гр. Иванов 640,0
e4601aa0-b0b0-4fca-98a0-f004b392da87,СБУ,185,Ожидание экспертизы,2021-11-17,,Опер #171,Гр. Гончар 272,12
63ac98c1-4f85-417d-bac7-503120cfbd53,Прокуратура,194,Закрыто,2022-06-05,2022-09-08,Опер #185,Гр. Петров 967,6
ea1cf7e0-a56b-4045-82ae-4177b8ac07d4,СБУ,194,Закрыто,2023-07-25,,Опер #16,Гр. Гончар 635,11
e5316f61-f8e2-4dcf-a2fd-1c2d1dd8ff3e,НПУ,263,Ожидание экспертизы,2025-11-06,,Опер #152,Гр. Сидоренко 709,13
258f8a18-85d4-4c86-8d52-5247b6f7efc9,СБУ,289,Передано в суд,2020-12-03,2021-11-11,Опер #86,Гр. Коваленко 239,10
bfe5af0e-cec1-45fe-b64d-a9115951ecca,Прокуратура,187,На розыске,2021-05-28,,Опер #153,Гр. Коваленко 520,2
4ba39e6f-e65d-4882-9e4b-e4417d378faf,Прокуратура,263,Ожидание экспертизы,2025-07-07,2025-10-01,Опер #65,Гр. Сидоренко 860,3
20d2fe43-10b6-4020-8b03-6eb44befe9c6,НПУ,289,Передано в суд,2022-01-08,2022-09-07,Опер #171,Гр. Мельник 491,2
58038088-e64b-453f-8de9-de8a0a5a2669,НПУ,307,На розыске,2021-12-10,2021-12-24,Опер #77,Гр. Иванов 893,1
00bda250-80dd-484e-b61f-d0f427ffdf0e,НПУ,307,Передано в суд,2022-12-09,2023-01-30,Опер #124,Гр. Коваленко 335,6
16d9372e-19aa-4bee-a095-98aca261f2ec,СБУ,185,Передано в суд,2023-03-16,2023-09-09,Опер #57,Гр. Мельник 120,0
954a0f47-fe60-481b-a12f-7290aef057b4,СБУ,307,В работе,2022-02-26,,Опер #161,Гр. Мельник 822,4
9267553c-86d9-4c10-b40e-dd7408c5e7f4,СБУ,194,Ожидание экспертизы,2021-10-23,,Опер #119,Гр. Мельник 626,7
f22d6072-4beb-441d-aeca-028eb306a009,СБУ,289,На розыске,2020-02-07,,Опер #171,Гр. Петров 148,1
d1ab0038-ea32-4c37-ab8f-8d69c49b0945,СБУ,289,В работе,2021-05-26,2021-07-09,Опер #189,Гр. Сидоренко 913,8
65c46725-c99c-42c3-8900-5d8bdf1f54d0,НПУ,187,Ожидание экспертизы,2022-05-27,2022-09-19,Опер #121,Гр. Петров 381,1
800ed6cd-fc45-42c5-a6de-dd6e6af51e65,НПУ,263,Закрыто,2022-12-11,2023-01-08,Опер #128,Гр. Коваленко 836,5
c98516b5-796a-47c3-b145-5acc4f89dac0,СБУ,187,Ожидание экспертизы,2021-11-15,,Опер #54,Гр. Коваленко 818,9
8573e9f1-ff7e-47f8-8808-ede356e56c0a,СБУ,194,Ожидание экспертизы,2022-08-07,2023-07-20,Опер #174,Гр. Сидоренко 964,6
0f86b822-a2cf-4cb9-b75c-570787010e83,СБУ,263,На розыске,2021-07-01,2021-10-27,Опер #134,Гр. Сидоренко 765,0
8078dd2e-8ce6-48dc-b4fc-a2438738d4a7,НПУ,309,Передано в суд,2021-11-19,,Опер #37,Гр. Гончар 882,3
4fc9845b-e13e-4326-a165-b155ed2c6fa1,Прокуратура,289,В работе,2023-05-07,,Опер #9,Гр. Петров 533,3
4c7b5398-78e8-4a2f-b2d9-290877813971,СБУ,263,Закрыто,2022-01-10,,Опер #68,Гр. Мельник 651,14
b7ffe2a8-38e6-4b66-8be0-995d67c4516e,СБУ,296,Ожидание экспертизы,2025-05-30,,Опер #74,Гр. Иванов 791,6
